,banks,discount_description,vendor_image,vendor_name
166,"[{'bank_name': 'bankislami', 'uri': 'https://propakistani.pk/tools/bank/bankislami/'}]",Enjoy up to 10% off at Find My Doctor with BankIslami,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Find My Doctor
167,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off at Foot Print with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Foot Print
168,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Foot Print with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Foot print
169,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off (on cakes and bakery items) at French Bakery with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",French Bakery
170,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 15% off (avail discount on amount spend up to PKR 25,000/-) at Front Page Cafe with Faysal Bank","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Front Page Cafe
171,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}]",Enjoy up to 40% off at Fuchsia with Bank Alfalah,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Fuchsia
172,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off on Fujiyama with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Fujiyama
173,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}]",Enjoy up to 15% off at Fujiyama - Avari Tower with Bank Alfalah,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Fujiyama - Avari Tower
174,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Fun & Learn with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Fun & Learn
175,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Furniture4U with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Furniture4U
176,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off on Garden Terrace with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Garden Terrace
177,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}]",Enjoy up to 15% off at Garden Terrace (All Day) - Beach Luxury with Bank Alfalah,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Garden Terrace - Beach Luxury
178,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 25% off at Gerry's Travel with Faysal Bank (only on international packages excluding tickets - minimum 5 person),"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Gerry's Travel
179,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}, {'bank_name': 'sc', 'uri': 'https://propakistani.pk/tools/bank/sc/'}]",Enjoy up to 20% off at Gillan Salon & Spa,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Gillan Salon & Spa
180,"[{'bank_name': 'ubl-bank', 'uri': 'https://propakistani.pk/tools/bank/ubl-bank/'}]",Enjoy up to 20% off on GK Foods with UBL.,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",GK Foods
181,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}, {'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}, {'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off on Gloria Jean's,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Gloria Jean's
182,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 10% off (except on implant, dentures, and braces services) at Go Dental with Faysal Bank","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Go Dental
183,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 50% off at Gold Mark with Faysal Bank (Discount applicable only on purchase of Diamond Jewellery, stones and on making of Gold/Diamond jewelry)","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Gold Mark
184,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off on Gourmet Shop with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Gourmet Shop
185,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 15% off (avail discount on amount spend up to PKR 25,000/-) at Grapevine Cafe with Faysal Bank","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Grapevine Cafe
186,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Greeno with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Greeno
187,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 20% off on Grill House with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Grill House
188,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}, {'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 20% off on Grill'O - The Healthier Option,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Grill'O - The Healthier Option
189,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off at Gulabo with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Gulabo
190,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off (on business class - Falcon Gold) at Gulf Air with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Gulf Air
191,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off (on cakes and bakery items) at H & H Bakery & Cafe with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",H & H Bakery & Cafe
192,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 20% off at Hair Art with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hair Art
193,"[{'bank_name': 'ubl-bank', 'uri': 'https://propakistani.pk/tools/bank/ubl-bank/'}]",Enjoy up to 25% off on Hair Club International with UBL.,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hair Club International
194,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 15% off at Hakim Sons Studio with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hakim & Sons
195,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off at Hamayun Alamgir with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hamayun Alamgir
196,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off at Hardees with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hardees
197,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Buy One Get One Free with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",HBL VR
198,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Heaven-The Waffle Bar with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Heaven-The Waffle Bar
199,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at High Sierra with Faysal Bank (only on two outlets of Lahore and Karachi),"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",High Sierra
200,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 15% off at Hitler Reloaded with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hitler Reloaded
201,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 20% off on Hobnob Bakery with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hobnob Bakery
202,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 15% off at Hot Bite Restaurant with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hot Bite Restaurant
203,"[{'bank_name': 'ubl-bank', 'uri': 'https://propakistani.pk/tools/bank/ubl-bank/'}]",Enjoy up to 20% off on Hot Wok with UBL.,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hot Wok
204,"[{'bank_name': 'js', 'uri': 'https://propakistani.pk/tools/bank/js/'}]",Enjoy up to 65% off on Rack Rates at Hotel One with JS Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Hotel One
205,"[{'bank_name': 'js', 'uri': 'https://propakistani.pk/tools/bank/js/'}]",Enjoy up to 10% off at House of Voyages with JS Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",House of Voyages
206,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}, {'bank_name': 'ubl-bank', 'uri': 'https://propakistani.pk/tools/bank/ubl-bank/'}]",Enjoy up to 20% off at Ibn Battuta.,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Ibn Battuta
207,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Ink Factory with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Ink Factory
208,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off at International Laser Hair Transplant Surgery Center with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",International Laser Hair Transplant Surgery Center
209,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 30% off at Jack & Jones with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Jack & Jones
210,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 15% off on Bodybrics at Jacked Nutrition with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Jacked Nutrition
211,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off (on lunch) at Jade Garden with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Jade Garden
212,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 15% off at Jason Steak House with Faysal Bank (avail discount on amount spend up to PKR 25,000/-)","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Jason Steak House
213,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at JB Saeed - Home & hardware with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",JB Saeed - Home & hardware
214,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Jharoka with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Jharoka
215,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 50% off at Jofa with Faysal Bank (Discount applicable only on purchase of Diamond Jewellery, stones and on making of Gold/Diamond jewelry)","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Jofa
216,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 20% off at Johnny Rockets with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Johnny Rockets
217,"[{'bank_name': 'bankislami', 'uri': 'https://propakistani.pk/tools/bank/bankislami/'}]",Enjoy up to 10% off at Junaid Jamshed with BankIslami,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Junaid Jamshed
218,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}]",Enjoy up to 20% off at Kabab Ji - Movenpick with Bank Alfalah,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Kabab Ji
219,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off on Kabab-Ji with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Kabab-Ji
220,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}, {'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}, {'bank_name': 'js', 'uri': 'https://propakistani.pk/tools/bank/js/'}]",Enjoy up to 30% off at Kababjees,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Kababjees
221,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 20% off at KAFE 33 with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",KAFE 33
222,"[{'bank_name': 'sc', 'uri': 'https://propakistani.pk/tools/bank/sc/'}]",Enjoy 4 Free Green Fee sessions in a month at Karachi Golf Club with Standard Chartered Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Karachi Golf Club
223,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Karamel Cookies with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Karamel Cookies
224,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 35% off at Khan's Dental Clinic with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Khan's Dental Clinic
225,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}, {'bank_name': 'sc', 'uri': 'https://propakistani.pk/tools/bank/sc/'}]",Enjoy up to 15% off at Khanji,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Khanji
226,"[{'bank_name': 'js', 'uri': 'https://propakistani.pk/tools/bank/js/'}]",Enjoy up to 15% off at Khas Store with JS Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Khas Store
227,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 15% off (avail discount on amount spend up to PKR 30,000/-) at Kim's with Faysal Bank","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Kim's
228,"[{'bank_name': 'allied-bank', 'uri': 'https://propakistani.pk/tools/bank/allied-bank/'}, {'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 40% off (on first treatment session) at KKT,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",KKT
229,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off on KOEL with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",KOEL
230,"[{'bank_name': 'ubl-bank', 'uri': 'https://propakistani.pk/tools/bank/ubl-bank/'}]",Enjoy up to 20% off on Koffie Chalet with UBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Koffie Chalet
231,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off at Krude with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Krude
232,"[{'bank_name': 'ubl-bank', 'uri': 'https://propakistani.pk/tools/bank/ubl-bank/'}]",Enjoy up to 20% off on La chine with UBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",La Chine
233,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}]",Enjoy up to 20% off at La Mamma - Movenpick with Bank Alfalah,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",La Mamma - Movenpick
234,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 15% off on La Mamma Italian Restaurant with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",La Mamma Italian Restaurant
235,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Labels Store with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Labels Store
236,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off at Lale-i-Rumi with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lale-i-Rumi
237,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 20% off on Lals with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lals
238,"[{'bank_name': 'ubl-bank', 'uri': 'https://propakistani.pk/tools/bank/ubl-bank/'}]",Enjoy up to 20% off on Lals Chocolates with UBL.,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lals Chocolates
239,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 20% off at Leather Crafts with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Leather Crafts
240,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off (on all laboratory services) at Liaquat National Hospital with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Liaquat National Hospital
241,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}]",Enjoy up to 10% off at Liberty Books with Bank Alfalah,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Liberty Books
242,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 20% off (only on new membership and 3,6, & 12 months packages) at Lifestyle Gym with Faysal Bank","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lifestyle Gym
243,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off at Limton Watch with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Limton Watch
244,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]","Enjoy up to 15% off (avail discount on amount spend up to PKR 25,000/-) at Lobby Lounge with Faysal Bank","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lobby Lounge
245,"[{'bank_name': 'faysal-bank', 'uri': 'https://propakistani.pk/tools/bank/faysal-bank/'}]",Enjoy up to 15% off (on selected products) at Lords International Sports with Faysal Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lords International Sports
246,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 10% off on Lords Sports with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lords Sports
247,"[{'bank_name': 'bank-alfalah', 'uri': 'https://propakistani.pk/tools/bank/bank-alfalah/'}]",Enjoy up to 20% off at Lotus Court - Movenpick with Bank Alfalah,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Lotus Court
248,"[{'bank_name': 'soneri-bank', 'uri': 'https://propakistani.pk/tools/bank/soneri-bank/'}]",Enjoy up to 10% off at Luqmaah with Soneri Bank,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Luqmaah
249,"[{'bank_name': 'hbl', 'uri': 'https://propakistani.pk/tools/bank/hbl/'}]",Enjoy up to 20% off on M Jafferjees with HBL,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",M Jafferjees
250,"[{'bank_name': 'bankislami', 'uri': 'https://propakistani.pk/tools/bank/bankislami/'}]",Enjoy up to 20% off at Madinah Highway Restaurant with BankIslami,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E",Madinah Highway Restaurant
