dealId,keywords,title,startDate,endDate,poweredBy,percentageValue,targetEntityId,sourceEntityId,redeemableCount,orderType,expiresIn,description,targetBranches,likedByMe,dislikedByMe,targetEntityName,targetEntityLogo,sourceOriginalId,sourceEntityName,sourceEntityDescription,sourceEntityContactNumber,buy,apply,sourceEntityLogo,associations,isRedeemable,redeemedCount,redemptionDetails,onlineAvailable,metaData,image,dislikeCount,likeCount
90602,[''],30% off (Online Nationwide),2020-02-24T00:00:00,2023-10-20T23:59:00,NONE,30,16374,240,0,OUTLET,233678,"* Click ""Avail Now"" to get your promo code
* Press “Click Here to order"" button to avail the discount at Truly Komal website
* This offer is exclusively available for PRIMUS clients on EFU Life PlanIT Mobile Application
* Offer is valid for a limited time period only
* EFU Life reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason
* For queries or complaints, please contact our Loyalty support partner at 0348-1114878
* EFU Life will not be responsible for any complaint or liability that arises with respect to products and services availed at the mentioned partners",{},false,false,Truly Komal,https://d2liqplnt17rh6.cloudfront.net/logoImages/trulykomaljlogo_b0cf6bc9-6577-4712-aafb-5b4c209e1fb9-497.jpeg,67638,EFU Life Aktiv,Zaroori Hai,111 338 111,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/efulifelogo852a9aadb7424dc48231deaa0c25e58497_7a9cd714-8a82-4041-8a7b-2033bd3a1112-837.jpg,"[{'typeId': 1851, 'name': 'Reward Points', 'image': None, 'order': 0, 'sourceEntityAssociationId': 2465}, {'typeId': 1850, 'name': 'Vouchers', 'image': None, 'order': 0, 'sourceEntityAssociationId': 2464}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",True,,,,
36733,[''],10% off,2020-01-13T16:07:00,2023-12-31T00:00:00,NONE,10,1070,32,0,OUTLET,233678,"* Discount is applicable in-store only
* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet","{'22637': 'Mediacom Tradecity Plaza Faisalabad Branch', '348214': 'Sitara Mall Faisalabad Branch', '348215': 'Lyallpur Galleria Faisalabad Branch '}",false,false,Cross Stitch,https://d2liqplnt17rh6.cloudfront.net/logoImages/c2ff67e2-dc94-45a3-b8fe-b57d4c737f01-397.png,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 1581, 'name': 'HBL Gold DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/golddebitcard_c5316b0f-4d7b-4a54-a486-7f02bcd111c4-632.jpeg', 'order': 6, 'sourceEntityAssociationId': 1645}, {'typeId': 807, 'name': 'HBL Green CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/greencreditcard_c1c16af1-42e1-4948-a808-c95b60dd6157-889.jpeg', 'order': 5, 'sourceEntityAssociationId': 7}, {'typeId': 811, 'name': 'HBL Titanium DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblprestigecard_3a19c34b-9496-4d9e-ac69-d25192755c74-610.png', 'order': 4, 'sourceEntityAssociationId': 12}, {'typeId': 809, 'name': 'HBL DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/debitcard_f72e799b-89a1-4594-96a2-0518120a0de3-550.jpeg', 'order': 3, 'sourceEntityAssociationId': 11}, {'typeId': 1696, 'name': 'HBL Konnect Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblkonnectcard_86c86de1-1a2c-4524-ba45-6c226cfcd27c-175.png', 'order': 2, 'sourceEntityAssociationId': 1987}, {'typeId': 1742, 'name': 'HBL Nisa DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblnisadebitcard_65c70161-7475-4b6f-bf20-a09f148ed4f2-465.jpeg', 'order': 0, 'sourceEntityAssociationId': 2125}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,1.0
35871,[''],10% off,2019-12-19T13:01:00,2023-12-31T00:00:00,NONE,10,16634,32,0,OUTLET,233678,"* Discounts are applicable on all Restaurants at Serena Hotels nationwide and at Maisha Spa in Islamabad only
* Discounts are not applicable on Room Service and Serena Business Complex
* Maximum discount capping shall be applicable as follows for restaurants:
* Green / Classic Cards: PKR 3,500
* No maximum discount capping is applicable for Maisha Spa including retail and membership
* Guests staying at Serena Hotels may avail the discount at the restaurant at the time of dine-in only.
* The discount will not be applicable on their total restaurant bill at the time of checkout. 
* Discounts are not valid in conjunction with other deals, special promotions, discount programmes or vouchers defined by HBL or Serena Hotels
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to services availed at Serena Hotels.",{'371741': 'Club Rd Faisalabad'},false,false,Faisalabad Serena Hotel,https://d2liqplnt17rh6.cloudfront.net/logoImages/faisalabadserenahotellogo_f077596f-2663-4d4a-bbb5-9f6009342bcd-915.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 807, 'name': 'HBL Green CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/greencreditcard_c1c16af1-42e1-4948-a808-c95b60dd6157-889.jpeg', 'order': 5, 'sourceEntityAssociationId': 7}, {'typeId': 809, 'name': 'HBL DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/debitcard_f72e799b-89a1-4594-96a2-0518120a0de3-550.jpeg', 'order': 3, 'sourceEntityAssociationId': 11}, {'typeId': 1742, 'name': 'HBL Nisa DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblnisadebitcard_65c70161-7475-4b6f-bf20-a09f148ed4f2-465.jpeg', 'order': 0, 'sourceEntityAssociationId': 2125}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
35870,[''],15% off,2019-12-19T13:00:00,2023-12-31T00:00:00,NONE,15,16634,32,0,OUTLET,233678,"* Discounts are applicable on all Restaurants at Serena Hotels nationwide and at Maisha Spa in Islamabad only
* Discounts are not applicable on Room Service and Serena Business Complex
* Maximum discount capping shall be applicable as follows for restaurants:
* Gold / Titanium Cards: PKR 5,250/-
* No maximum discount capping is applicable for Maisha Spa including retail and membership
* Guests staying at Serena Hotels may avail the discount at the restaurant at the time of dine-in only.
* The discount will not be applicable on their total restaurant bill at the time of checkout. 
* Discounts are not valid in conjunction with other deals, special promotions, discount programmes or vouchers defined by HBL or Serena Hotels
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to services availed at Serena Hotels.",{'371741': 'Club Rd Faisalabad'},false,false,Faisalabad Serena Hotel,https://d2liqplnt17rh6.cloudfront.net/logoImages/faisalabadserenahotellogo_f077596f-2663-4d4a-bbb5-9f6009342bcd-915.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 806, 'name': 'HBL Gold CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/goldcreditcard_c0cfd661-401c-499c-bbc8-341b8da2ace7-419.jpeg', 'order': 7, 'sourceEntityAssociationId': 8}, {'typeId': 1581, 'name': 'HBL Gold DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/golddebitcard_c5316b0f-4d7b-4a54-a486-7f02bcd111c4-632.jpeg', 'order': 6, 'sourceEntityAssociationId': 1645}, {'typeId': 811, 'name': 'HBL Titanium DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblprestigecard_3a19c34b-9496-4d9e-ac69-d25192755c74-610.png', 'order': 4, 'sourceEntityAssociationId': 12}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
35869,[''],20% off,2019-12-19T12:59:00,2023-12-31T00:00:00,NONE,20,16634,32,0,OUTLET,233678,"* Discounts are applicable on all Restaurants at Serena Hotels nationwide and at Maisha Spa in Islamabad only
* Discounts are not applicable on Room Service and Serena Business Complex
* Maximum discount capping shall be applicable as follows for restaurants:
* Maximum cap PKR 7,000 on Platinum Credit Card, World Debit Card and World Elite Debit Card
* No maximum discount capping is applicable for Maisha Spa including retail and membership
* Guests staying at Serena Hotels may avail the discount at the restaurant at the time of dine-in only.
* The discount will not be applicable on their total restaurant bill at the time of checkout. 
* Discounts are not valid in conjunction with other deals, special promotions, discount programmes or vouchers defined by HBL or Serena Hotels
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to services availed at Serena Hotels.",{'371741': 'Club Rd Faisalabad'},false,false,Faisalabad Serena Hotel,https://d2liqplnt17rh6.cloudfront.net/logoImages/faisalabadserenahotellogo_f077596f-2663-4d4a-bbb5-9f6009342bcd-915.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 813, 'name': 'HBL Platinum CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/platinumcreditcard_72f93088-2bfb-49c1-a1bc-12537dc75526-520.jpeg', 'order': 10, 'sourceEntityAssociationId': 9}, {'typeId': 1729, 'name': 'HBL World Elite DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/worldelitedebitcard_c16e72d1-1c55-4938-a1a9-bf4da6c31f9d-150.jpeg', 'order': 9, 'sourceEntityAssociationId': 2059}, {'typeId': 804, 'name': 'HBL World DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/worlddebitcard_c56cebdd-89a4-45d6-9780-2c5c83759449-693.jpeg', 'order': 8, 'sourceEntityAssociationId': 10}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
34534,[''],15% off,2019-10-21T10:35:00,2023-12-31T00:00:00,NONE,15,1070,32,0,OUTLET,233678,"* Discount is applicable in-store only
* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet","{'22637': 'Mediacom Tradecity Plaza Faisalabad Branch', '348214': 'Sitara Mall Faisalabad Branch', '348215': 'Lyallpur Galleria Faisalabad Branch '}",false,false,Cross Stitch,https://d2liqplnt17rh6.cloudfront.net/logoImages/c2ff67e2-dc94-45a3-b8fe-b57d4c737f01-397.png,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 813, 'name': 'HBL Platinum CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/platinumcreditcard_72f93088-2bfb-49c1-a1bc-12537dc75526-520.jpeg', 'order': 10, 'sourceEntityAssociationId': 9}, {'typeId': 1729, 'name': 'HBL World Elite DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/worldelitedebitcard_c16e72d1-1c55-4938-a1a9-bf4da6c31f9d-150.jpeg', 'order': 9, 'sourceEntityAssociationId': 2059}, {'typeId': 804, 'name': 'HBL World DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/worlddebitcard_c56cebdd-89a4-45d6-9780-2c5c83759449-693.jpeg', 'order': 8, 'sourceEntityAssociationId': 10}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,1.0
33498,[''],20% off,2019-08-21T12:26:00,2023-12-31T00:00:00,NONE,20,898,32,0,OUTLET,233678,"* Discount is applicable on dine-in and takeaway only
* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet",{'268965': 'Kohinoor City Faisalabad Branch'},false,false,Bombay Chowpatty,https://d2liqplnt17rh6.cloudfront.net/logoImages/d4789496-61d9-4c9e-907c-dc7df3ff2430-954.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 813, 'name': 'HBL Platinum CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/platinumcreditcard_72f93088-2bfb-49c1-a1bc-12537dc75526-520.jpeg', 'order': 10, 'sourceEntityAssociationId': 9}, {'typeId': 1729, 'name': 'HBL World Elite DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/worldelitedebitcard_c16e72d1-1c55-4938-a1a9-bf4da6c31f9d-150.jpeg', 'order': 9, 'sourceEntityAssociationId': 2059}, {'typeId': 804, 'name': 'HBL World DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/worlddebitcard_c56cebdd-89a4-45d6-9780-2c5c83759449-693.jpeg', 'order': 8, 'sourceEntityAssociationId': 10}, {'typeId': 1581, 'name': 'HBL Gold DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/golddebitcard_c5316b0f-4d7b-4a54-a486-7f02bcd111c4-632.jpeg', 'order': 6, 'sourceEntityAssociationId': 1645}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
33497,[''],15% off,2019-08-21T12:25:00,2023-12-31T00:00:00,NONE,15,898,32,0,OUTLET,233678,"* Discount is applicable on dine-in and takeaway only
* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet",{'268965': 'Kohinoor City Faisalabad Branch'},false,false,Bombay Chowpatty,https://d2liqplnt17rh6.cloudfront.net/logoImages/d4789496-61d9-4c9e-907c-dc7df3ff2430-954.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 806, 'name': 'HBL Gold CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/goldcreditcard_c0cfd661-401c-499c-bbc8-341b8da2ace7-419.jpeg', 'order': 7, 'sourceEntityAssociationId': 8}, {'typeId': 811, 'name': 'HBL Titanium DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblprestigecard_3a19c34b-9496-4d9e-ac69-d25192755c74-610.png', 'order': 4, 'sourceEntityAssociationId': 12}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,1.0
33496,[''],10% off,2019-08-21T12:24:00,2023-12-31T00:00:00,NONE,10,898,32,0,OUTLET,233678,"* Discount is applicable on dine-in and takeaway only
* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet",{'268965': 'Kohinoor City Faisalabad Branch'},false,false,Bombay Chowpatty,https://d2liqplnt17rh6.cloudfront.net/logoImages/d4789496-61d9-4c9e-907c-dc7df3ff2430-954.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 807, 'name': 'HBL Green CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/greencreditcard_c1c16af1-42e1-4948-a808-c95b60dd6157-889.jpeg', 'order': 5, 'sourceEntityAssociationId': 7}, {'typeId': 809, 'name': 'HBL DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/debitcard_f72e799b-89a1-4594-96a2-0518120a0de3-550.jpeg', 'order': 3, 'sourceEntityAssociationId': 11}, {'typeId': 1696, 'name': 'HBL Konnect Debit Card', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblkonnectcard_86c86de1-1a2c-4524-ba45-6c226cfcd27c-175.png', 'order': 2, 'sourceEntityAssociationId': 1987}, {'typeId': 1742, 'name': 'HBL Nisa DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblnisadebitcard_65c70161-7475-4b6f-bf20-a09f148ed4f2-465.jpeg', 'order': 0, 'sourceEntityAssociationId': 2125}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
21753,[''],15% off,2018-05-22T13:09:00,2023-12-31T00:00:00,NONE,15,8939,32,0,OUTLET,233678,"* Discount is applicable in-store only
* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet",{'352116': 'Lyallpur Galleria Faisalabad Branch'},false,false,Speed Sports,https://d2liqplnt17rh6.cloudfront.net/logoImages/speedsportslogo_d38f92c5-a213-40dd-92f6-b8802c75a117-538.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 806, 'name': 'HBL Gold CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/goldcreditcard_c0cfd661-401c-499c-bbc8-341b8da2ace7-419.jpeg', 'order': 7, 'sourceEntityAssociationId': 8}, {'typeId': 1581, 'name': 'HBL Gold DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/golddebitcard_c5316b0f-4d7b-4a54-a486-7f02bcd111c4-632.jpeg', 'order': 6, 'sourceEntityAssociationId': 1645}, {'typeId': 811, 'name': 'HBL Titanium DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblprestigecard_3a19c34b-9496-4d9e-ac69-d25192755c74-610.png', 'order': 4, 'sourceEntityAssociationId': 12}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,1.0
21748,[''],15% off,2018-05-22T12:35:00,2023-12-31T00:00:00,NONE,15,283,32,0,OUTLET,233678,"* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet",{'705964': 'Lyallpur Galleria Faisalabad Branch'},false,false,TAG Heuer,https://d2liqplnt17rh6.cloudfront.net/logoImages/56ad7ea5-c05f-42e5-9979-4e3cea8deb79-117.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 1581, 'name': 'HBL Gold DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/golddebitcard_c5316b0f-4d7b-4a54-a486-7f02bcd111c4-632.jpeg', 'order': 6, 'sourceEntityAssociationId': 1645}, {'typeId': 811, 'name': 'HBL Titanium DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblprestigecard_3a19c34b-9496-4d9e-ac69-d25192755c74-610.png', 'order': 4, 'sourceEntityAssociationId': 12}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,
21747,[''],15% off,2018-05-22T12:26:00,2023-12-31T00:00:00,NONE,15,224,32,0,OUTLET,233678,"* Discount is applicable in-store only
* The discounts are not valid in conjunction with other special promotions, discount programmes or vouchers defined by HBL or alliance partners
* The discounts cannot be combined with group discounts, parties, special events or any other offers
* HBL Cardmembers are entitled to discounts in respect to payments made at the alliance partners through their HBL Cards. This is not applicable in respect to cash transactions.
* HBL will not be responsible for any complaint or liability whatsoever that arises with respect to items and services availed on the mentioned partners.
* HBL reserves the right to terminate or withdraw or change the criteria of any discount offering without providing prior notice or reason.
* HBL is not liable for the accuracy of the brand offers mentioned under alliances. For updated brand offers, please refer to the relevant alliance partner’s website or physical outlet",{'451664': 'Lyallpur Galleria Faisalabad Branch'},false,false,Charles & Keith,https://d2liqplnt17rh6.cloudfront.net/logoImages/charleskeithlogo_362eb9ae-8ca4-4482-8b47-2669499fb417-993.jpeg,289,Habib Bank Limited,"Jahan Khwab Wahan HBL! HBL being the largest bank of Pakistan provides amazing online (internet) banking service along with easy car loan for its customers. Here you can find all the deals and discounts for all HBL Credit and Debit cards including Visa Gold Credit Card, Visa Green Credit Card, Visa Platinum Credit Card, Master Debit Card, Master World Debit Card, Master Titanium Debit Card etc..",111 111 425,False,False,https://d2liqplnt17rh6.cloudfront.net/logoImages/7e181938-1dc1-402b-a53e-95fc62258276-265.jpeg,"[{'typeId': 806, 'name': 'HBL Gold CreditCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/goldcreditcard_c0cfd661-401c-499c-bbc8-341b8da2ace7-419.jpeg', 'order': 7, 'sourceEntityAssociationId': 8}, {'typeId': 1581, 'name': 'HBL Gold DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/golddebitcard_c5316b0f-4d7b-4a54-a486-7f02bcd111c4-632.jpeg', 'order': 6, 'sourceEntityAssociationId': 1645}, {'typeId': 811, 'name': 'HBL Titanium DebitCard', 'image': 'https://d2liqplnt17rh6.cloudfront.net/cardImages/hblprestigecard_3a19c34b-9496-4d9e-ac69-d25192755c74-610.png', 'order': 4, 'sourceEntityAssociationId': 12}]",False,0,"{'isRedeemable': False, 'redeemableCount': 0, 'redeemedCount': 0}",,,,,1.0
